,Accuracy,Lambda ESM,Genes,Cells,Strains,Tissue depth,Output gene fraction,Output cell fraction,Output strain fraction,Output cells random,In degree,Input fraction,Input signal depth,ESMs,Secretion low,Secretion high,ESM threshold,Cell radius,Voxel length,Timesteps,Warmup timesteps,Delay,Function,Window size,Kappa,Summary,Source dist,Reuse,Auxiliary,Lasso weights,Output,Threads,System
396,0.9330357142857143,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,median,5,False,False,1,False,False,False,output,19,Unicellular
397,0.8571428571428571,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,median,5,False,False,1,False,False,False,output,19,Unicellular
398,0.8571428571428571,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,median,5,False,False,1,False,False,False,output,19,Unicellular
399,0.8973214285714286,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,median,5,False,False,1,False,False,False,output,19,Unicellular
400,0.9955555555555555,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
401,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
402,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
403,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
404,0.9555555555555556,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
405,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
406,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
407,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
408,0.8222222222222222,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
409,0.8311111111111111,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
410,0.9777777777777777,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
411,0.9644444444444444,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
412,0.9955555555555555,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
413,0.9288888888888889,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
414,0.9777777777777777,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
415,0.9911111111111112,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
416,0.96,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
417,0.8577777777777778,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
418,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
419,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
420,0.8533333333333334,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
421,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
422,0.88,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
423,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
424,0.6488888888888888,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
425,0.7822222222222223,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
426,0.9333333333333333,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
427,0.9733333333333334,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
428,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
429,0.92,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
430,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
431,0.8888888888888888,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
432,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
433,0.9377777777777778,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
434,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
435,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
436,0.8222222222222222,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
437,0.9644444444444444,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
438,0.8444444444444444,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
439,0.9866666666666667,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
440,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
441,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
442,0.9422222222222222,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
443,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
444,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
445,0.8711111111111111,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
446,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
447,0.9377777777777778,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
448,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
449,0.96,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
450,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
451,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
452,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
453,0.5466666666666666,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
454,0.9777777777777777,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
455,0.96,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
456,0.88,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
457,0.9911111111111112,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
458,0.9955555555555555,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
459,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
460,0.9955555555555555,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
461,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
462,0.9955555555555555,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
463,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
464,0.4711111111111111,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
465,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
466,0.8666666666666667,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
467,0.9911111111111112,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
468,0.7822222222222223,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
469,0.9911111111111112,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
470,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
471,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
472,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
473,0.9733333333333334,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
474,0.9822222222222222,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
475,0.9822222222222222,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
476,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
477,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
478,0.96,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
479,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
480,0.7555555555555555,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
481,0.9466666666666667,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
482,0.8533333333333334,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
483,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
484,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
485,0.9955555555555555,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
486,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
487,0.8888888888888888,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
488,0.9911111111111112,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
489,0.5777777777777777,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
490,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
491,0.9111111111111111,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
492,0.9911111111111112,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
493,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
494,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
495,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
496,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
497,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
498,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
499,0.9022222222222223,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,parity,3,False,False,1,False,False,False,output,19,Unicellular
500,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,median,3,False,False,1,False,False,False,output,19,Unicellular
501,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,median,3,False,False,1,False,False,False,output,19,Unicellular
502,0.9955555555555555,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,median,3,False,False,1,False,False,False,output,19,Unicellular
503,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,median,3,False,False,1,False,False,False,output,19,Unicellular
504,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,median,3,False,False,1,False,False,False,output,19,Unicellular
505,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,median,3,False,False,1,False,False,False,output,19,Unicellular
506,0.9377777777777778,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,median,3,False,False,1,False,False,False,output,19,Unicellular
507,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,median,3,False,False,1,False,False,False,output,19,Unicellular
508,0.9866666666666667,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,median,3,False,False,1,False,False,False,output,19,Unicellular
509,0.9911111111111112,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,median,3,False,False,1,False,False,False,output,19,Unicellular
510,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,median,3,False,False,1,False,False,False,output,19,Unicellular
511,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,median,3,False,False,1,False,False,False,output,19,Unicellular
512,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,median,3,False,False,1,False,False,False,output,19,Unicellular
513,0.9822222222222222,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,median,3,False,False,1,False,False,False,output,19,Unicellular
514,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,median,3,False,False,1,False,False,False,output,19,Unicellular
515,0.9955555555555555,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,median,3,False,False,1,False,False,False,output,19,Unicellular
516,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,median,3,False,False,1,False,False,False,output,19,Unicellular
517,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,median,3,False,False,1,False,False,False,output,19,Unicellular
518,0.9955555555555555,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,median,3,False,False,1,False,False,False,output,19,Unicellular
519,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,median,3,False,False,1,False,False,False,output,19,Unicellular
520,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,median,3,False,False,1,False,False,False,output,19,Unicellular
521,0.9955555555555555,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,median,3,False,False,1,False,False,False,output,19,Unicellular
522,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,median,3,False,False,1,False,False,False,output,19,Unicellular
523,0.9866666666666667,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,median,3,False,False,1,False,False,False,output,19,Unicellular
524,0.9777777777777777,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,median,3,False,False,1,False,False,False,output,19,Unicellular
525,0.9911111111111112,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,median,3,False,False,1,False,False,False,output,19,Unicellular
526,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,median,3,False,False,1,False,False,False,output,19,Unicellular
527,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,median,3,False,False,1,False,False,False,output,19,Unicellular
528,0.9911111111111112,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,median,3,False,False,1,False,False,False,output,19,Unicellular
529,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,median,3,False,False,1,False,False,False,output,19,Unicellular
530,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,median,3,False,False,1,False,False,False,output,19,Unicellular
531,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,median,3,False,False,1,False,False,False,output,19,Unicellular
532,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,median,3,False,False,1,False,False,False,output,19,Unicellular
533,1.0,15.0,100,1,10,0,1.0,1.0,1.0,False,2.0,0.5,1,5,1.0,5.0,11.5,10.0,20.0,1000,100,0,median,3,False,False,1,False,False,False,output,19,Unicellular
